timestamp,event_type,details,sequence_id
2024-02-12 00:00:13,> CLICK,[button]  - -> CLICK,seq_43
2024-02-12 00:00:14,> CLICK,[div]  Mr -> CLICK,seq_43
2024-02-12 00:00:15,> TYPE: Joe,[textbox]  First name -> TYPE: Joe,seq_43
2024-02-12 00:00:16,> TYPE: Bloggs,[textbox]  Last name -> TYPE: Bloggs,seq_43
2024-02-12 00:00:17,> CLICK,[button]  Continue -> CLICK,seq_43
2024-02-12 00:00:18,> CLICK,[button]  Continue -> CLICK,seq_43
2024-02-12 00:00:19,> CLICK,"[button]  Okay, got it. -> CLICK",seq_43
2024-02-12 00:00:20,> CLICK,[img]  undefined -> CLICK,seq_43
2024-02-12 00:00:21,> CLICK,[button]  Continue without a seat -> CLICK,seq_43
2024-02-12 00:00:22,> CLICK,[div]  1 Small Bag only -> CLICK,seq_43
2024-02-12 00:00:23,> CLICK,[label]   -> CLICK,seq_43
2024-02-12 00:00:24,> CLICK,[button]  Continue -> CLICK,seq_43
2024-02-12 00:00:25,> CLICK,[button]  No thanks -> CLICK,seq_43
2024-02-12 00:00:26,> CLICK,[button]  Continue -> CLICK,seq_43
2024-02-12 00:00:27,> CLICK,[button]  Continue -> CLICK,seq_43
2024-02-13 00:00:01,> CLICK,[link]  Careers -> CLICK,seq_44
2024-02-13 00:00:02,> CLICK,[link]  here -> CLICK,seq_44
2024-02-13 00:00:03,> CLICK,[checkbox]   Engineering (41 items) -> CLICK,seq_44
2024-02-13 00:00:04,> CLICK,[checkbox]   Spain (18 items) -> CLICK,seq_44
2024-02-13 00:00:05,> CLICK,[checkbox]   Madrid (2 items) -> CLICK,seq_44
2024-02-13 00:00:06,> CLICK,[link]  Title: IT Support Engineer -> CLICK,seq_44
2024-02-13 00:00:07,> TYPE: James,[textbox]  First Name (as per passport) (required) -> TYPE: James,seq_44
2024-02-13 00:00:08,> TYPE: Smith,[textbox]  Last Name (required) -> TYPE: Smith,seq_44
2024-02-13 00:00:09,> TYPE: buckeye.foobar@gmail.com,[textbox]  Email (required) -> TYPE: buckeye.foobar@gmail.com,seq_44
2024-02-13 00:00:10,> CLICK,[checkbox]  Career opportunity Career opportunity -> CLICK,seq_44
2024-02-13 00:00:11,> CLICK,[checkbox]  Office location Office location -> CLICK,seq_44
2024-02-13 00:00:12,> CLICK,[checkbox]  Company success Company success -> CLICK,seq_44
2024-02-13 00:00:13,> CLICK,[button]  Apply -> CLICK,seq_44
2024-02-14 00:00:01,> HOVER,[span]  Help -> HOVER,seq_45
2024-02-14 00:00:02,> CLICK,[div]  Visit the help center -> CLICK,seq_45
2024-02-14 00:00:03,> CLICK,[link]  Request a refund -> CLICK,seq_45
2024-02-15 00:00:01,> CLICK,[link]  WOMEN -> CLICK,seq_46
2024-02-15 00:00:02,> CLICK,"[RootWebArea]  Women's, Men's & Kids' Clothing & Accessories | UN... -> CLICK",seq_46
2024-02-15 00:00:03,shirts,[searchbox]  Search by keyword -> TYPE: women t-shirts,seq_46
2024-02-15 00:00:04,> CLICK,[div]  WOMEN / Tops -> CLICK,seq_46
2024-02-15 00:00:05,> CLICK,[gridcell]  Size -> CLICK,seq_46
2024-02-15 00:00:06,> CLICK,[label]  S -> CLICK,seq_46
2024-02-15 00:00:07,> CLICK,[gridcell]  Color -> CLICK,seq_46
2024-02-15 00:00:08,> CLICK,[label]  YELLOW -> CLICK,seq_46
2024-02-15 00:00:09,> CLICK,[gridcell]  Price -> CLICK,seq_46
2024-02-15 00:00:10,> CLICK,[label]  $10-$20 -> CLICK,seq_46
2024-02-16 00:00:01,> CLICK,[link]  Store Locator -> CLICK,seq_47
2024-02-16 00:00:02,> TYPE: 10017,"[searchbox]  Postal code, address, store name -> TYPE: 10017",seq_47
2024-02-16 00:00:03,> CLICK,[path]   -> CLICK,seq_47
2024-02-16 00:00:04,> CLICK,"[button]  UNIQLO 5th Ave 0.7 miles WOMEN, MEN, KIDS, BABY Fl... -> CLICK",seq_47
2024-02-17 00:00:01,> CLICK,[link]  Store Locator -> CLICK,seq_48
2024-02-17 00:00:02,> CLICK,[input]   -> CLICK,seq_48
2024-02-17 00:00:03,> CLICK,[option]  IL -> CLICK,seq_48
2024-02-18 00:00:01,> CLICK,[link]  BABY -> CLICK,seq_49
2024-02-18 00:00:02,> CLICK,[link]  One-Pieces -> CLICK,seq_49
2024-02-18 00:00:03,> CLICK,[img]  Ribbed 1*1 Long-Sleeve One Piece Outfit -> CLICK,seq_49
2024-02-18 00:00:04,> HOVER,[button]  ADD TO CART -> HOVER,seq_49
2024-02-19 00:00:01,> TYPE: pedicure salon,[input]   -> TYPE: pedicure salon,seq_50
2024-02-19 00:00:02,> TYPE: New York,[input]   -> TYPE: New York,seq_50
2024-02-19 00:00:03,> CLICK,"[link]  New York, NY -> CLICK",seq_50
2024-02-19 00:00:04,> CLICK,[button]  Find -> CLICK,seq_50
2024-02-19 00:00:05,> CLICK,[link]  Beauty & Youth Village Spa -> CLICK,seq_50
2024-02-19 00:00:06,> CLICK,[use]   -> CLICK,seq_50
2024-02-19 00:00:07,> CLICK,[button]  Find -> CLICK,seq_50
2024-02-19 00:00:08,> CLICK,[link]  Fabio Doti Salon -> CLICK,seq_50
2024-02-19 00:00:09,> CLICK,[use]   -> CLICK,seq_50
2024-02-20 00:00:01,> CLICK,[link]  QUESTIONS & ANSWERS -> CLICK,seq_51
2024-02-20 00:00:02,> CLICK,[link]  Home Improvement Remodeling -> CLICK,seq_51
2024-02-21 00:00:01,> CLICK,[link]  Coupons -> CLICK,seq_52
2024-02-21 00:00:02,> TYPE: new york,[input]   -> TYPE: new york,seq_52
2024-02-21 00:00:03,> CLICK,"[link]  New York, NY -> CLICK",seq_52
2024-02-21 00:00:04,> CLICK,[button]  Find -> CLICK,seq_52
2024-02-22 00:00:01,> CLICK,[link]  CITY PAGES -> CLICK,seq_53
2024-02-22 00:00:02,> CLICK,[link]  Columbus -> CLICK,seq_53
2024-02-22 00:00:03,> CLICK,[link]  Search for more -> CLICK,seq_53
2024-02-23 00:00:01,> CLICK,[link]  CareersExternal Link should open in a new window o... -> CLICK,seq_54
2024-02-23 00:00:02,> CLICK,[link]  Ground Operations -> CLICK,seq_54
2024-02-24 00:00:01,> CLICK,[span]  Stays -> CLICK,seq_55
2024-02-24 00:00:02,> CLICK,[button]  Unlock deals External Link should open in a new wi... -> CLICK,seq_55
2024-02-24 00:00:03,> TYPE: TEXAS CITY,[div]  Search location -> TYPE: TEXAS CITY,seq_55
2024-02-24 00:00:04,> CLICK,"[div]  Texas City, TX -> CLICK",seq_55
2024-02-24 00:00:05,> CLICK,[textbox]  Select a date range. -> CLICK,seq_55
2024-02-24 00:00:06,> CLICK,[img]  Right -> CLICK,seq_55
2024-02-24 00:00:07,> CLICK,"[gridcell]  Choose Saturday, April 22nd 2023. It's available. -> CLICK",seq_55
2024-02-24 00:00:08,> CLICK,"[gridcell]  Choose Tuesday, April 25th 2023. It's available. -> CLICK",seq_55
2024-02-24 00:00:09,> CLICK,"[button]  1 Room, 2 Guests Click to edit rooms and guests -> CLICK",seq_55
2024-02-24 00:00:10,> CLICK,[path]   -> CLICK,seq_55
2024-02-24 00:00:11,> CLICK,[button]  sub 1 -> CLICK,seq_55
2024-02-24 00:00:12,> CLICK,[div]  open -> CLICK,seq_55
2024-02-24 00:00:13,> CLICK,[option]  6 -> CLICK,seq_55
2024-02-24 00:00:14,> CLICK,[button]  Update -> CLICK,seq_55
2024-02-24 00:00:15,> CLICK,[button]  Search -> CLICK,seq_55
2024-02-24 00:00:16,> CLICK,[button]  Search without signing in -> CLICK,seq_55
2024-02-24 00:00:17,> CLICK,[span]   -> CLICK,seq_55
2024-02-24 00:00:18,> CLICK,[span]   -> CLICK,seq_55
2024-02-24 00:00:19,> CLICK,[span]   -> CLICK,seq_55
2024-02-24 00:00:20,> CLICK,[span]   -> CLICK,seq_55
2024-02-24 00:00:21,> CLICK,[div]  Recommended -> CLICK,seq_55
2024-02-24 00:00:22,> CLICK,[option]  Price (Low to High) -> CLICK,seq_55
2024-02-24 00:00:23,> CLICK,[heading]  La Quinta Inn & Suites by Wyndham Houston Hobby Ai... -> CLICK,seq_55
2024-02-24 00:00:24,> CLICK,[button]  Book now -> CLICK,seq_55
2024-02-25 00:00:01,> CLICK,[link]  Press RoomExternal Link should open in a new windo... -> CLICK,seq_56
2024-02-25 00:00:02,> CLICK,[link]  View All Releases  -> CLICK,seq_56
2024-02-25 00:00:03,> SELECT: 2020,[combobox]  Select year: -> SELECT: 2020,seq_56
2024-02-25 00:00:04,> SELECT: Press Releases,[combobox]  Category: -> SELECT: Press Releases,seq_56
2024-02-26 00:00:01,> CLICK,"[button]  COLUMBUS, OH  -> CLICK",seq_57
2024-02-26 00:00:02,> CLICK,[path]   -> CLICK,seq_57
2024-02-26 00:00:03,> TYPE: 60538,[textbox]  Zip Code -> TYPE: 60538,seq_57
2024-02-26 00:00:04,> CLICK,[link]  Store Locator    -> CLICK,seq_57
2024-02-26 00:00:05,> TYPE: 60538,[textbox]  Zip Code -> TYPE: 60538,seq_57
2024-02-26 00:00:06,> CLICK,[button]  Search By Zip Code -> CLICK,seq_57
2024-02-26 00:00:07,> CLICK,[button]  MAKE MY STORE -> CLICK,seq_57
2024-02-26 00:00:08,> TYPE: Magtag electric dryer,"[textbox]  Search by SKU, Model # or Keyword -> TYPE: Magtag electric dryer",seq_57
2024-02-26 00:00:09,> CLICK,[button]  Maytag in Electric Dryers -> CLICK,seq_57
2024-02-26 00:00:10,> CLICK,[checkbox]  7.3 cubic foot (5) -> CLICK,seq_57
2024-02-26 00:00:11,> CLICK,[checkbox]  7.4 cubic foot (6) -> CLICK,seq_57
2024-02-26 00:00:12,> CLICK,[span]  Price -> CLICK,seq_57
2024-02-26 00:00:13,> CLICK,[img]  expand -> CLICK,seq_57
2024-02-26 00:00:14,> TYPE: 0,[spinbutton]  Enter Minimum Price -> TYPE: 0,seq_57
2024-02-26 00:00:15,> TYPE: 1000,[spinbutton]  Enter Maximum Price -> TYPE: 1000,seq_57
2024-02-26 00:00:16,> CLICK,[button]  GO -> CLICK,seq_57
2024-02-27 00:00:01,> CLICK,[link]  Gifting  -> CLICK,seq_58
2024-02-27 00:00:02,> CLICK,[link]  Gift Cards -> CLICK,seq_58
2024-02-27 00:00:03,> CLICK,[div]  Send a physical card through the mail. -> CLICK,seq_58
2024-02-27 00:00:04,> TYPE: 50,[textbox]  * Amount: -> TYPE: 50,seq_58
2024-02-27 00:00:05,> CLICK,[button]  VIEW ALL -> CLICK,seq_58
2024-02-27 00:00:06,> CLICK,[img]   -> CLICK,seq_58
2024-02-27 00:00:07,> TYPE: John,[textbox]  To: -> TYPE: John,seq_58
2024-02-27 00:00:08,> TYPE: James,[textbox]  From: -> TYPE: James,seq_58
2024-02-27 00:00:09,> TYPE: Congrats on your new home.,[textbox]  Message: 200 characters remaining -> TYPE: Congrats on your new home.,seq_58
2024-02-27 00:00:10,> CLICK,[button]  ADD TO CART -> CLICK,seq_58
2024-02-27 00:00:11,> CLICK,[button]  CHECKOUT NOW -> CLICK,seq_58
2024-02-28 00:00:01,> CLICK,[button]  Departments  -> CLICK,seq_59
2024-02-28 00:00:02,> CLICK,[button]  Kitchen -> CLICK,seq_59
2024-02-28 00:00:03,> CLICK,[link]  Kitchen Sinks -> CLICK,seq_59
2024-02-28 00:00:04,> CLICK,[link]  Drop In Two Bowl -> CLICK,seq_59
2024-02-28 00:00:05,> CLICK,[checkbox]  Ship to Home Eligible (97) -> CLICK,seq_59
2024-02-28 00:00:06,> CLICK,[checkbox]  Stainless Steel (75) -> CLICK,seq_59
2024-02-28 00:00:07,> CLICK,[checkbox]  Equal Bowl (69) -> CLICK,seq_59
2024-02-28 00:00:08,> CLICK,[checkbox]  19 inch (7) -> CLICK,seq_59
2024-02-28 00:00:09,> CLICK,[button]  Sort By: Best Match  -> CLICK,seq_59
2024-02-28 00:00:10,> CLICK,[button]  Price Low to High -> CLICK,seq_59
2024-02-28 00:00:11,> CLICK,"[generic]  Click to add item ""Tuscany® Baytown Drop-In 33"" St... -> CLICK",seq_59
2024-02-28 00:00:12,> CLICK,"[generic]  Click to add item ""Dayton Drop-In 25"" Stainless St... -> CLICK",seq_59
2024-02-28 00:00:13,> CLICK,[button]  COMPARE -> CLICK,seq_59
2024-02-29 00:00:01,> TYPE: Paris,[textbox]  Where to? -> TYPE: Paris,seq_60
2024-02-29 00:00:02,> CLICK,[button]  Paris France -> CLICK,seq_60
2024-02-29 00:00:03,> CLICK,[circle]   -> CLICK,seq_60
2024-02-29 00:00:04,> CLICK,[button]   -> CLICK,seq_60
2024-02-29 00:00:05,> CLICK,[div]  Food Tours -> CLICK,seq_60
2024-02-29 00:00:06,> CLICK,[label]  Free Cancellation -> CLICK,seq_60
2024-02-29 00:00:07,> CLICK,[span]  Featured -> CLICK,seq_60
2024-02-29 00:00:08,> CLICK,[span]  Price (Low to High) -> CLICK,seq_60
2024-03-01 00:00:01,> TYPE: cancun,[textbox]  Where to? -> TYPE: cancun,seq_61
2024-03-01 00:00:02,> CLICK,[circle]   -> CLICK,seq_61
2024-03-01 00:00:03,> HOVER,[span]  Trip Inspiration -> HOVER,seq_61
2024-03-01 00:00:04,> CLICK,[link]  Cancun -> CLICK,seq_61
2024-03-02 00:00:01,> TYPE: washing machine,[combobox]  Search for anything -> TYPE: washing machine,seq_62
2024-03-02 00:00:02,> CLICK,[button]  Search -> CLICK,seq_62
2024-03-02 00:00:03,> TYPE: 90026,[textbox]  Zip code -> TYPE: 90026,seq_62
2024-03-02 00:00:04,> CLICK,[button]  Apply within filter -> CLICK,seq_62
2024-03-02 00:00:05,> CLICK,[input]   -> CLICK,seq_62
2024-03-03 00:00:01,> TYPE: zyrtec,[combobox]  Search products and services -> TYPE: zyrtec,seq_63
2024-03-03 00:00:02,> CLICK,[button]  Search for zyrtec -> CLICK,seq_63
2024-03-03 00:00:03,> CLICK,[img]  Zyrtec 24 Hour Allergy Relief Tablets with 10 mg C... -> CLICK,seq_63
2024-03-03 00:00:04,> CLICK,[button]  Check More Stores -> CLICK,seq_63
2024-03-03 00:00:05,> TYPE: 90028,[textbox]  Enter zip code or location. Please enter a valid l... -> TYPE: 90028,seq_63
2024-03-03 00:00:06,> CLICK,[img]   -> CLICK,seq_63
2024-03-03 00:00:07,> CLICK,"[generic]  6201 Hollywood Blvd., Suite 126 -> CLICK",seq_63
2024-03-03 00:00:08,> CLICK,"[button]  In Stock at 6201 Hollywood Blvd., Suite 126. 0.2 m... -> CLICK",seq_63
2024-03-03 00:00:09,> CLICK,[use]   -> CLICK,seq_63
2024-03-03 00:00:10,> CLICK,[button]  Add Zyrtec 24 Hour Allergy Relief Tablets with 10 ... -> CLICK,seq_63
2024-03-04 00:00:01,> CLICK,[button]  Health -> CLICK,seq_64
2024-03-04 00:00:02,> CLICK,[button]  load Health Services Menu -> CLICK,seq_64
2024-03-04 00:00:03,> CLICK,"[link]  Skin, Hair & Nails -> CLICK",seq_64
2024-03-04 00:00:04,> CLICK,[button]  Hair Loss Evaluation & Treatment -> CLICK,seq_64
2024-03-04 00:00:05,> CLICK,[link]  Hair Loss Evaluation & Treatment -> CLICK,seq_64
2024-03-04 00:00:06,> TYPE: 10018,[textbox]  Tell us a location Enter a ZIP code or city & stat... -> TYPE: 10018,seq_64
2024-03-04 00:00:07,> CLICK,[button]  Find care -> CLICK,seq_64
2024-03-04 00:00:08,> CLICK,[img]   -> CLICK,seq_64
2024-03-04 00:00:09,> CLICK,[link]  Clinic details of 1440 BROADWAY -> CLICK,seq_64
2024-03-05 00:00:01,> TYPE: surge protector,[textbox]  Search Amazon -> TYPE: surge protector,seq_65
2024-03-05 00:00:02,> CLICK,[button]  surge protector -> CLICK,seq_65
2024-03-05 00:00:03,> CLICK,[link]  Surge Protectors -> CLICK,seq_65
2024-03-05 00:00:04,> CLICK,[link]  6 to 8 Outlets -> CLICK,seq_65
2024-03-05 00:00:05,> CLICK,[link]  Under $25 -> CLICK,seq_65
2024-03-05 00:00:06,> CLICK,[region]  4 Stars & Up -> CLICK,seq_65
2024-03-05 00:00:07,> CLICK,[link]  New -> CLICK,seq_65
2024-03-05 00:00:08,> CLICK,[span]  Featured -> CLICK,seq_65
2024-03-05 00:00:09,> CLICK,[option]  Price: Low to High -> CLICK,seq_65
2024-03-05 00:00:10,> CLICK,[img]  Woods 41366 Surge Protector with Overload Safety F... -> CLICK,seq_65
2024-03-05 00:00:11,> CLICK,[span]  Qty: -> CLICK,seq_65
2024-03-05 00:00:12,> CLICK,[option]  2 -> CLICK,seq_65
2024-03-05 00:00:13,> CLICK,[button]  Add to Cart -> CLICK,seq_65
2024-03-06 00:00:01,> TYPE: dog bed 30 inches,[textbox]  Search Amazon -> TYPE: dog bed 30 inches,seq_66
2024-03-06 00:00:02,> CLICK,[button]  Go -> CLICK,seq_66
2024-03-06 00:00:03,> CLICK,[RootWebArea]  Amazon.com : dog bed 30 inches -> CLICK,seq_66
2024-03-06 00:00:04,> CLICK,[i]   -> CLICK,seq_66
2024-03-06 00:00:05,> CLICK,"[img]  Sponsored Ad - Calming Dog Bed Cat Bed, Washable R... -> CLICK",seq_66
2024-03-07 00:00:01,> CLICK,[tab]  FLIGHT STATUS -> CLICK,seq_67
2024-03-07 00:00:02,> CLICK,[button]   Search by date required selected as 15 March 202... -> CLICK,seq_67
2024-03-07 00:00:03,> CLICK,"[link]  18 March 2023, Saturday -> CLICK",seq_67
2024-03-07 00:00:04,> CLICK,[button]  done -> CLICK,seq_67
2024-03-07 00:00:05,> TYPE: 2819,[spinbutton]  Flight Number (Required) -> TYPE: 2819,seq_67
2024-03-07 00:00:06,> CLICK,[button]   SUBMIT -> CLICK,seq_67
2024-03-08 00:00:01,> CLICK,[tab]  Travel Info -> CLICK,seq_68
2024-03-08 00:00:02,> CLICK,[link]  Shop Hotels -> CLICK,seq_68
2024-03-08 00:00:03,> TYPE: New Delhi,[button]  Going to -> TYPE: New Delhi,seq_68
2024-03-08 00:00:04,> CLICK,"[button]  New Delhi Delhi, India -> CLICK",seq_68
2024-03-08 00:00:05,> CLICK,"[button]  Check-out April 25, 2023 -> CLICK",seq_68
2024-03-08 00:00:06,> CLICK,"[button]  Apr 26, 2023 -> CLICK",seq_68
2024-03-08 00:00:07,> CLICK,[button]  Done : (Save changes and close the date picker.) -> CLICK,seq_68
2024-03-08 00:00:08,> CLICK,[button]  Search -> CLICK,seq_68
2024-03-08 00:00:09,> SELECT: Price: low to high,[combobox]  Sort by -> SELECT: Price: low to high,seq_68
2024-03-08 00:00:10,> CLICK,[svg]   -> CLICK,seq_68
2024-03-08 00:00:11,> CLICK,[svg]   -> CLICK,seq_68
2024-03-08 00:00:12,> CLICK,[svg]   -> CLICK,seq_68
2024-03-09 00:00:01,> CLICK,[link]  SHOP HOTELS  -> CLICK,seq_69
2024-03-09 00:00:02,> CLICK,[button]  Going to -> CLICK,seq_69
2024-03-09 00:00:03,> TYPE: Ohio,[textbox]  Going to -> TYPE: Ohio,seq_69
2024-03-09 00:00:04,> CLICK,[button]  Ohio United States -> CLICK,seq_69
2024-03-09 00:00:05,> CLICK,"[button]  Check-in March 18, 2023 -> CLICK",seq_69
2024-03-09 00:00:06,> CLICK,[button]  Next month -> CLICK,seq_69
2024-03-09 00:00:07,> CLICK,[button]  Next month -> CLICK,seq_69
2024-03-09 00:00:08,> CLICK,[button]  Next month -> CLICK,seq_69
2024-03-09 00:00:09,> CLICK,"[button]  Jul 2, 2023 -> CLICK",seq_69
2024-03-09 00:00:10,> CLICK,"[button]  Jul 8, 2023 -> CLICK",seq_69
2024-03-09 00:00:11,> CLICK,[button]  Done : (Save changes and close the date picker.) -> CLICK,seq_69
2024-03-09 00:00:12,> CLICK,[button]  Search -> CLICK,seq_69
2024-03-10 00:00:01,> CLICK,[tab]  Flight status -> CLICK,seq_70
2024-03-10 00:00:02,> TYPE: Abidjan,[textbox]  From / Flight number Autocomplete selection. Enter... -> TYPE: Abidjan,seq_70
2024-03-10 00:00:03,> CLICK,[strong]  Abidjan -> CLICK,seq_70
2024-03-10 00:00:04,> TYPE: Accra,[textbox]  To Autocomplete selection. Enter your place. -> TYPE: Accra,seq_70
2024-03-10 00:00:05,> CLICK,[strong]  Accra -> CLICK,seq_70
2024-03-10 00:00:06,> CLICK,[button]  Search flights -> CLICK,seq_70
2024-03-11 00:00:01,> CLICK,[button]  Book -> CLICK,seq_71
2024-03-11 00:00:02,> CLICK,[link]  Hotels -> CLICK,seq_71
2024-03-11 00:00:03,> TYPE: Las Vegas,[searchbox]  Type your destination -> TYPE: Las Vegas,seq_71
2024-03-11 00:00:04,> CLICK,"[option]  Las Vegas Nevada, United States -> CLICK",seq_71
2024-03-11 00:00:05,> CLICK,[checkbox]  10 April 2023 -> CLICK,seq_71
2024-03-11 00:00:06,> CLICK,[gridcell]  16 April 2023 -> CLICK,seq_71
2024-03-11 00:00:07,> CLICK,[button]  Search -> CLICK,seq_71
2024-03-11 00:00:08,> CLICK,[button]  Sort by:Our Top Picks -> CLICK,seq_71
2024-03-11 00:00:09,> CLICK,[span]  Price (lowest first) -> CLICK,seq_71
2024-03-12 00:00:01,> TYPE: COMFORTER,[textbox]  Search Amazon -> TYPE: COMFORTER,seq_72
2024-03-12 00:00:02,> CLICK,[button]  Go -> CLICK,seq_72
2024-03-12 00:00:03,> CLICK,[i]   -> CLICK,seq_72
2024-03-12 00:00:04,> CLICK,[i]   -> CLICK,seq_72
2024-03-12 00:00:05,> CLICK,[region]  4 Stars & Up -> CLICK,seq_72
2024-03-12 00:00:06,> CLICK,[link]  $50 to $100 -> CLICK,seq_72
2024-03-12 00:00:07,> CLICK,[span]  Featured -> CLICK,seq_72
2024-03-12 00:00:08,> CLICK,[option]  Price: Low to High -> CLICK,seq_72
2024-03-12 00:00:09,> CLICK,[link]  Amazon Basics 7-Piece Lightweight Microfiber Bed-i... -> CLICK,seq_72
2024-03-12 00:00:10,> CLICK,[button]  Red Buffalo Plaid $57.81 In Stock. -> CLICK,seq_72
2024-03-12 00:00:11,> CLICK,[button]  Add to Cart -> CLICK,seq_72
2024-03-13 00:00:01,> CLICK,[li]  Soccer -> CLICK,seq_73
2024-03-13 00:00:02,> CLICK,[link]  Teams  -> CLICK,seq_73
2024-03-13 00:00:03,> SELECT: Spanish LaLiga,[select]  UEFA Champions League -> SELECT: Spanish LaLiga,seq_73
2024-03-13 00:00:04,> CLICK,[link]  Stats -> CLICK,seq_73
2024-03-14 00:00:01,> CLICK,[link]  NBA -> CLICK,seq_74
2024-03-14 00:00:02,> CLICK,[link]  Stats  -> CLICK,seq_74
2024-03-14 00:00:03,> CLICK,[button]  Stats -> CLICK,seq_74
2024-03-14 00:00:04,> CLICK,[link]  Season Leaders -> CLICK,seq_74
2024-03-14 00:00:05,21 Regular Season,[select]  2022-23 Postseason -> SELECT: 2020-21 Regular Season,seq_74
2024-03-15 00:00:01,> CLICK,[button]  Open Search -> CLICK,seq_75
2024-03-15 00:00:02,> TYPE: Real Madrid,[textbox]  Search -> TYPE: Real Madrid,seq_75
2024-03-15 00:00:03,> CLICK,[link]  Real Madrid LaLiga -> CLICK,seq_75
2024-03-15 00:00:04,> CLICK,[link]  Fixtures -> CLICK,seq_75
2024-03-15 00:00:05,> SELECT: UEFA Champions League,[select]  All Competitions -> SELECT: UEFA Champions League,seq_75
2024-03-16 00:00:01,> CLICK,[img]   -> CLICK,seq_76
2024-03-16 00:00:02,> CLICK,[button]  Location Anywhere -> CLICK,seq_76
2024-03-16 00:00:03,> TYPE: India ,[textbox]  Where -> TYPE: India ,seq_76
2024-03-16 00:00:04,> CLICK,[div]  India -> CLICK,seq_76
2024-03-16 00:00:05,> CLICK,[span]   -> CLICK,seq_76
2024-03-16 00:00:06,> CLICK,[button]  Filters -> CLICK,seq_76
2024-03-16 00:00:07,> CLICK,[textbox]  max price $ -> CLICK,seq_76
2024-03-16 00:00:08,> TYPE: 99,[textbox]  max price $ -> TYPE: 99,seq_76
2024-03-16 00:00:09,> CLICK,"[link]  Show 1,000+ stays -> CLICK",seq_76
2024-03-16 00:00:10,> CLICK,[img]   -> CLICK,seq_76
2024-03-17 00:00:01,> CLICK,[img]   -> CLICK,seq_77
2024-03-17 00:00:02,> CLICK,[button]  Filters -> CLICK,seq_77
2024-03-17 00:00:03,> TYPE: 500,[textbox]  max price $ -> TYPE: 500,seq_77
2024-03-17 00:00:04,> CLICK,[link]  Show 684 stays -> CLICK,seq_77
2024-03-17 00:00:05,> CLICK,[path]   -> CLICK,seq_77
2024-03-17 00:00:06,> TYPE: Togo,[textbox]  Name -> TYPE: Togo,seq_77
2024-03-17 00:00:07,> CLICK,[button]  Create -> CLICK,seq_77
2024-03-17 00:00:08,> CLICK,[path]   -> CLICK,seq_77
2024-03-17 00:00:09,> CLICK,[div]  Togo -> CLICK,seq_77
2024-03-17 00:00:10,> CLICK,[path]   -> CLICK,seq_77
2024-03-17 00:00:11,> CLICK,[img]   -> CLICK,seq_77
2024-03-18 00:00:01,> CLICK,[tab]  MY TRIPS -> CLICK,seq_78
2024-03-18 00:00:02,> CLICK,[combobox]  Find Your Trip By -> CLICK,seq_78
2024-03-18 00:00:03,> CLICK,[option]  Ticket Number -> CLICK,seq_78
2024-03-18 00:00:04,> TYPE: 3329456534543,[input]   -> TYPE: 3329456534543,seq_78
2024-03-18 00:00:05,> TYPE: John,[input]   -> TYPE: John,seq_78
2024-03-18 00:00:06,> TYPE: Green,[input]   -> TYPE: Green,seq_78
2024-03-18 00:00:07,> CLICK,[button]   SUBMIT -> CLICK,seq_78
2024-03-19 00:00:01,> CLICK,[button]  Explore -> CLICK,seq_79
2024-03-19 00:00:02,> CLICK,[link]  Jazz -> CLICK,seq_79
2024-03-19 00:00:03,> CLICK,[link]  1890s -> CLICK,seq_79
2024-03-20 00:00:01,> CLICK,[button]  Marketplace -> CLICK,seq_80
2024-03-20 00:00:02,> CLICK,[link]  Vinyl -> CLICK,seq_80
2024-03-20 00:00:03,> SELECT: Price Lowest,[combobox]  Sort -> SELECT: Price Lowest,seq_80
2024-03-21 00:00:01,> CLICK,[button]  Explore -> CLICK,seq_81
2024-03-21 00:00:02,> CLICK,[link]  Bus stops -> CLICK,seq_81
2024-03-21 00:00:03,> CLICK,"[button]  Altavista, VA  -> CLICK",seq_81
2024-03-21 00:00:04,> CLICK,[button]  Altavista Commons (Walmart parking lot) -> CLICK,seq_81
2024-03-22 00:00:01,> CLICK,[button]  Explore -> CLICK,seq_82
2024-03-22 00:00:02,> CLICK,[link]  Bus stops -> CLICK,seq_82
2024-03-22 00:00:03,> CLICK,"[button]  Abbotsford, WI  -> CLICK",seq_82
2024-03-22 00:00:04,> CLICK,[button]  Super 39 Shell -> CLICK,seq_82
2024-03-23 00:00:01,> CLICK,[button]  For Guests -> CLICK,seq_83
2024-03-23 00:00:02,> CLICK,[link]  Activities  -> CLICK,seq_83
2024-03-23 00:00:03,> TYPE: New York,[textbox]  Location-Search -> TYPE: New York,seq_83
2024-03-23 00:00:04,> CLICK,"[link]  New York City New York, USA -> CLICK",seq_83
2024-03-23 00:00:05,> CLICK,[button]  Select Activities -> CLICK,seq_83
2024-03-23 00:00:06,> CLICK,[span]  Cultural Tours -> CLICK,seq_83
2024-03-23 00:00:07,> CLICK,[span]  Any -> CLICK,seq_83
2024-03-23 00:00:08,> CLICK,[li]   -> CLICK,seq_83
2024-03-23 00:00:09,> TYPE: 75,[spinbutton]  Max Price -> TYPE: 75,seq_83
2024-03-23 00:00:10,> CLICK,[span]  mm/dd/yyyy-mm/dd/yyyy -> CLICK,seq_83
2024-03-23 00:00:11,> CLICK,"[Abbr]  May 7, 2023 -> CLICK",seq_83
