timestamp,event_type,details,sequence_id,source_file
2024-03-13 00:00:02,> TYPE: 43215,"[combobox]  Search by ZIP code, city, or state -> TYPE: 43215",seq_73,train_1_formatted.csv
2024-03-13 00:00:03,> CLICK,"[span]  Columbus, Ohio -> CLICK",seq_73,train_1_formatted.csv
2024-03-13 00:00:04,> CLICK,[link]  View weekly deals -> CLICK,seq_73,train_1_formatted.csv
2024-03-14 00:00:01,> CLICK,[span]  Attractions -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:02,> CLICK,[span]  Asia -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:03,> CLICK,[div]  Kyoto -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:04,> CLICK,[div]  Select your dates -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:05,> CLICK,[svg]   -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:06,> CLICK,[checkbox]  25 May 2023 -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:07,> CLICK,[span]   -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:08,> CLICK,[span]   -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:09,> CLICK,[span]   -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:10,> CLICK,[label]  Most popular -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:11,> CLICK,[span]  See availability -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:12,> CLICK,[button]  Show more dates -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:13,> CLICK,[svg]   -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:14,> CLICK,[checkbox]  25 May 2023 -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:15,> CLICK,[svg]   -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:16,> CLICK,[svg]   -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:17,> CLICK,[svg]   -> CLICK,seq_74,train_1_formatted.csv
2024-03-14 00:00:18,> CLICK,[button]  Next -> CLICK,seq_74,train_1_formatted.csv
2024-03-15 00:00:01,> TYPE: GOA,[textbox]  Where are you going? -> TYPE: GOA,seq_75,train_1_formatted.csv
2024-03-15 00:00:02,> CLICK,[div]  Goa -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:03,> CLICK,[checkbox]  25 April 2023 -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:04,> CLICK,[checkbox]  29 April 2023 -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:05,> CLICK,[button]  Search -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:06,> CLICK,[span]   -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:07,> CLICK,[span]   -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:08,> CLICK,[span]   -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:09,> CLICK,[span]   -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:10,> CLICK,[span]   -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:11,> CLICK,[span]   -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:12,> CLICK,[span]   -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:13,> CLICK,[span]   -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:14,> CLICK,[button]  Sort by:Our top picks -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:15,> CLICK,[div]  Price (lowest first) -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:16,> CLICK,[link]  See availability -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:17,> CLICK,[button]  Reserve -> CLICK,seq_75,train_1_formatted.csv
2024-03-15 00:00:18,> CLICK,[button]  Reserve with Genius discount -> CLICK,seq_75,train_1_formatted.csv
2024-03-16 00:00:01,> TYPE: motherboard,[searchbox]  Search Site -> TYPE: motherboard,seq_76,train_1_formatted.csv
2024-03-16 00:00:02,> CLICK,[button]   -> CLICK,seq_76,train_1_formatted.csv
2024-03-16 00:00:03,> TYPE: 200,[textbox]  price to -> TYPE: 200,seq_76,train_1_formatted.csv
2024-03-16 00:00:04,> CLICK,[button]  APPLY -> CLICK,seq_76,train_1_formatted.csv
2024-03-16 00:00:05,> CLICK,[link]  GIGABYTE B450M DS3H WIFI AM4 AMD B450 SATA 6Gb/s M... -> CLICK,seq_76,train_1_formatted.csv
2024-03-16 00:00:06,> CLICK,[a]  Processors - Desktops -> CLICK,seq_76,train_1_formatted.csv
2024-03-16 00:00:07,> CLICK,[div]  AMD Ryzen 5 5600 - Ryzen 5 5000 Series Vermeer (Ze... -> CLICK,seq_76,train_1_formatted.csv
2024-03-16 00:00:08,> CLICK,[button]  ADD 2 ITEMS TO CART  -> CLICK,seq_76,train_1_formatted.csv
2024-03-17 00:00:01,> CLICK,[link]  Model Y -> CLICK,seq_77,train_1_formatted.csv
2024-03-17 00:00:02,> CLICK,[link]  Order Now -> CLICK,seq_77,train_1_formatted.csv
2024-03-17 00:00:03,> CLICK,[div]  Dual Motor All-Wheel Drive -> CLICK,seq_77,train_1_formatted.csv
2024-03-17 00:00:04,> CLICK,[button]  43235 -> CLICK,seq_77,train_1_formatted.csv
2024-03-17 00:00:05,> TYPE: 10001,[input]   -> TYPE: 10001,seq_77,train_1_formatted.csv
2024-03-17 00:00:06,> CLICK,[button]  Confirm -> CLICK,seq_77,train_1_formatted.csv
2024-03-18 00:00:01,> CLICK,[tab]  Monthly -> CLICK,seq_78,train_1_formatted.csv
2024-03-18 00:00:02,> TYPE: madison square garden,[textbox]  Search for parking -> TYPE: madison square garden,seq_78,train_1_formatted.csv
2024-03-18 00:00:03,> CLICK,"[li]  Madison Square Garden, Pennsylvania Plaza, New Yor... -> CLICK",seq_78,train_1_formatted.csv
2024-03-18 00:00:04,> SELECT: Daytime Only Parking,[select]  All Parking Options -> SELECT: Daytime Only Parking,seq_78,train_1_formatted.csv
2024-03-18 00:00:05,> CLICK,[textbox]  Monthly Start Date -> CLICK,seq_78,train_1_formatted.csv
2024-03-18 00:00:06,> CLICK,[gridcell]  Sat Apr 22 2023 -> CLICK,seq_78,train_1_formatted.csv
2024-03-18 00:00:07,> CLICK,[button]  Update Search -> CLICK,seq_78,train_1_formatted.csv
2024-03-19 00:00:01,> CLICK,[tab]  Monthly -> CLICK,seq_79,train_1_formatted.csv
2024-03-19 00:00:02,> TYPE: New York University,[textbox]  Search for parking -> TYPE: New York University,seq_79,train_1_formatted.csv
2024-03-19 00:00:03,> CLICK,"[li]  New York University, New York, NY, USA -> CLICK",seq_79,train_1_formatted.csv
2024-03-19 00:00:04,> CLICK,[button]  Filter -> CLICK,seq_79,train_1_formatted.csv
2024-03-19 00:00:05,> CLICK,[checkbox]  Valet (15) -> CLICK,seq_79,train_1_formatted.csv
2024-03-19 00:00:06,> CLICK,[button]  Show 15 Results -> CLICK,seq_79,train_1_formatted.csv
2024-03-20 00:00:01,> CLICK,[tab]  Monthly -> CLICK,seq_80,train_1_formatted.csv
2024-03-20 00:00:02,> TYPE: street taco,[textbox]  Search for parking -> TYPE: street taco,seq_80,train_1_formatted.csv
2024-03-20 00:00:03,> CLICK,"[li]  Street Taco, Broadway, New York, NY, USA -> CLICK",seq_80,train_1_formatted.csv
2024-03-20 00:00:04,> CLICK,[textbox]  Monthly Start Date -> CLICK,seq_80,train_1_formatted.csv
2024-03-20 00:00:05,> CLICK,[svg]   -> CLICK,seq_80,train_1_formatted.csv
2024-03-20 00:00:06,> CLICK,[gridcell]  Sat May 06 2023 -> CLICK,seq_80,train_1_formatted.csv
2024-03-20 00:00:07,> CLICK,[button]  Update Search -> CLICK,seq_80,train_1_formatted.csv
2024-03-20 00:00:08,> CLICK,[button]  Filter -> CLICK,seq_80,train_1_formatted.csv
2024-03-20 00:00:09,> CLICK,[checkbox]  Self Park (1) -> CLICK,seq_80,train_1_formatted.csv
2024-03-20 00:00:10,> CLICK,[button]  Show 1 Results -> CLICK,seq_80,train_1_formatted.csv
2024-03-20 00:00:11,> CLICK,[button]  View Details -> CLICK,seq_80,train_1_formatted.csv
2024-03-21 00:00:01,> CLICK,[link]  TV SHOWS -> CLICK,seq_81,train_1_formatted.csv
2024-03-21 00:00:02,> CLICK,[span]  Sort: Most popular -> CLICK,seq_81,train_1_formatted.csv
2024-03-21 00:00:03,> CLICK,[span]  Newest -> CLICK,seq_81,train_1_formatted.csv
2024-03-21 00:00:04,> CLICK,[span]  Genre -> CLICK,seq_81,train_1_formatted.csv
2024-03-21 00:00:05,> CLICK,[div]   -> CLICK,seq_81,train_1_formatted.csv
2024-03-21 00:00:06,> CLICK,[button]  APPLY -> CLICK,seq_81,train_1_formatted.csv
2024-03-21 00:00:07,> CLICK,[span]  Audience score -> CLICK,seq_81,train_1_formatted.csv
2024-03-21 00:00:08,> CLICK,[div]   -> CLICK,seq_81,train_1_formatted.csv
2024-03-21 00:00:09,> CLICK,[button]  APPLY -> CLICK,seq_81,train_1_formatted.csv
2024-03-21 00:00:10,> CLICK,[span]  Tomatometer -> CLICK,seq_81,train_1_formatted.csv
2024-03-21 00:00:11,> CLICK,[div]   -> CLICK,seq_81,train_1_formatted.csv
2024-03-21 00:00:12,> CLICK,[button]  APPLY -> CLICK,seq_81,train_1_formatted.csv
2024-03-22 00:00:01,> CLICK,[button]  Browse the Parks Below -> CLICK,seq_82,train_1_formatted.csv
2024-03-22 00:00:02,> CLICK,[span]  Six Flags Discovery Kingdom -> CLICK,seq_82,train_1_formatted.csv
2024-03-22 00:00:03,> CLICK,[button]  Go! -> CLICK,seq_82,train_1_formatted.csv
2024-03-22 00:00:04,> CLICK,"[link]  Tickets, Passes, Tours  -> CLICK",seq_82,train_1_formatted.csv
2024-03-22 00:00:05,> CLICK,[link]  VIP Tours -> CLICK,seq_82,train_1_formatted.csv
2024-03-22 00:00:06,> CLICK,[span]  Confirm Your Tour -> CLICK,seq_82,train_1_formatted.csv
2024-03-23 00:00:01,> CLICK,[link]  Visit the On Demand page -> CLICK,seq_83,train_1_formatted.csv
2024-03-23 00:00:02,> CLICK,[link]  New Releases -> CLICK,seq_83,train_1_formatted.csv
2024-03-24 00:00:01,> CLICK,[tab]  Flights -> CLICK,seq_84,train_1_formatted.csv
2024-03-24 00:00:02,> CLICK,[tab]  One-way -> CLICK,seq_84,train_1_formatted.csv
2024-03-24 00:00:03,> CLICK,[button]  Leaving from -> CLICK,seq_84,train_1_formatted.csv
2024-03-24 00:00:04,> TYPE: jfk,[textbox]  Leaving from -> TYPE: jfk,seq_84,train_1_formatted.csv
2024-03-24 00:00:05,> CLICK,"[button]  New York (JFK - John F. Kennedy Intl.) New York, U... -> CLICK",seq_84,train_1_formatted.csv
2024-03-24 00:00:06,> CLICK,[button]  Going to -> CLICK,seq_84,train_1_formatted.csv
2024-03-24 00:00:07,> TYPE: changi,[textbox]  Going to -> TYPE: changi,seq_84,train_1_formatted.csv
2024-03-24 00:00:08,> CLICK,[button]  Singapore (SIN - Changi) Singapore -> CLICK,seq_84,train_1_formatted.csv
2024-03-24 00:00:09,> CLICK,"[button]  Departing April 5, 2023 -> CLICK",seq_84,train_1_formatted.csv
2024-03-24 00:00:10,> CLICK,"[button]  Apr 11, 2023 -> CLICK",seq_84,train_1_formatted.csv
2024-03-24 00:00:11,> CLICK,[button]  Done : (Save changes and close the date picker.) -> CLICK,seq_84,train_1_formatted.csv
2024-03-24 00:00:12,> CLICK,[button]  Search -> CLICK,seq_84,train_1_formatted.csv
2024-03-24 00:00:13,> CLICK,[checkbox]  Nonstop (1) -> CLICK,seq_84,train_1_formatted.csv
2024-03-24 00:00:14,> CLICK,[checkbox]  1 Stop (49) -> CLICK,seq_84,train_1_formatted.csv
2024-03-24 00:00:15,> CLICK,[checkbox]  Seat choice included -> CLICK,seq_84,train_1_formatted.csv
2024-03-24 00:00:16,> CLICK,[checkbox]  No cancel fee -> CLICK,seq_84,train_1_formatted.csv
2024-03-24 00:00:17,> SELECT: Price (Lowest),[combobox]  Sort by -> SELECT: Price (Lowest),seq_84,train_1_formatted.csv
2024-03-25 00:00:01,> CLICK,[span]  Flights -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:02,> TYPE: NEW YORK,[b]  Columbus -> TYPE: NEW YORK,seq_85,train_1_formatted.csv
2024-03-25 00:00:03,> CLICK,[span]   -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:04,> CLICK,[svg]   -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:05,> TYPE: TOKYO,[span]  Where to? -> TYPE: TOKYO,seq_85,train_1_formatted.csv
2024-03-25 00:00:06,> CLICK,[span]   -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:07,> CLICK,[div]  Multi-city -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:08,> CLICK,[span]  Sat 13 May -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:09,> CLICK,[checkbox]  1 June 2023 -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:10,> TYPE: TOKYO,[span]  Where from? -> TYPE: TOKYO,seq_85,train_1_formatted.csv
2024-03-25 00:00:11,> CLICK,[span]  TYO -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:12,> TYPE: NEW DELHI,[span]  Where to? -> TYPE: NEW DELHI,seq_85,train_1_formatted.csv
2024-03-25 00:00:13,> CLICK,[b]  DEL -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:14,> CLICK,[button]  Choose departure date -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:15,> CLICK,[checkbox]  5 June 2023 -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:16,> CLICK,[button]  Search -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:17,> CLICK,[span]   -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:18,> CLICK,[tab]  Fastest -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:19,> CLICK,[button]  See flight -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:20,> CLICK,[button]  Select -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:21,> CLICK,[span]   -> CLICK,seq_85,train_1_formatted.csv
2024-03-25 00:00:22,> CLICK,[button]  Next -> CLICK,seq_85,train_1_formatted.csv
2024-03-26 00:00:01,> CLICK,[link]  Homes -> CLICK,seq_86,train_1_formatted.csv
2024-03-26 00:00:02,> TYPE: MANILA,[searchbox]  Please type your destination -> TYPE: MANILA,seq_86,train_1_formatted.csv
2024-03-26 00:00:03,> CLICK,"[option]  Manila Luzon, Philippines -> CLICK",seq_86,train_1_formatted.csv
2024-03-26 00:00:04,> CLICK,[svg]   -> CLICK,seq_86,train_1_formatted.csv
2024-03-26 00:00:05,> CLICK,[gridcell]  1 June 2023 -> CLICK,seq_86,train_1_formatted.csv
2024-03-26 00:00:06,> CLICK,[gridcell]  8 June 2023 -> CLICK,seq_86,train_1_formatted.csv
2024-03-26 00:00:07,> CLICK,[button]  Search -> CLICK,seq_86,train_1_formatted.csv
2024-03-26 00:00:08,> CLICK,[span]   -> CLICK,seq_86,train_1_formatted.csv
2024-03-26 00:00:09,> CLICK,[button]  Show all 14 -> CLICK,seq_86,train_1_formatted.csv
2024-03-26 00:00:10,> CLICK,[span]   -> CLICK,seq_86,train_1_formatted.csv
2024-03-26 00:00:11,> CLICK,[button]  Show all 25 -> CLICK,seq_86,train_1_formatted.csv
2024-03-26 00:00:12,> CLICK,[span]   -> CLICK,seq_86,train_1_formatted.csv
2024-03-26 00:00:13,> CLICK,[span]   -> CLICK,seq_86,train_1_formatted.csv
2024-03-26 00:00:14,> CLICK,[span]   -> CLICK,seq_86,train_1_formatted.csv
2024-03-26 00:00:15,> CLICK,[link]  See availability -> CLICK,seq_86,train_1_formatted.csv
2024-03-26 00:00:16,> CLICK,[button]  Reserve -> CLICK,seq_86,train_1_formatted.csv
2024-03-26 00:00:17,> CLICK,[button]  I'll reserve -> CLICK,seq_86,train_1_formatted.csv
2024-03-27 00:00:01,> CLICK,[button]  Search -> CLICK,seq_87,train_1_formatted.csv
2024-03-27 00:00:02,> TYPE: Cyberpunk 2077,[searchbox]  Search -> TYPE: Cyberpunk 2077,seq_87,train_1_formatted.csv
2024-03-27 00:00:03,> CLICK,[div]  Cyberpunk 2077 -> CLICK,seq_87,train_1_formatted.csv
2024-03-28 00:00:01,> CLICK,[button]  Browse the Parks Below -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:02,> CLICK,[span]  Six Flags Magic Mountain -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:03,> CLICK,[button]  Go! -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:04,> CLICK,"[link]  Tickets, Passes, VIP Tours  -> CLICK",seq_88,train_1_formatted.csv
2024-03-28 00:00:05,> CLICK,[link]  Group Tickets -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:06,> CLICK,[i]   -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:07,> CLICK,[button]  Buy Tickets -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:08,> CLICK,"[button]  April 30, 2023 -> CLICK",seq_88,train_1_formatted.csv
2024-03-28 00:00:09,> CLICK,[button]  Buy Now -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:10,> CLICK,[generic]  Increase -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:11,> CLICK,[generic]  Increase -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:12,> CLICK,[generic]  Increase -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:13,> CLICK,[generic]  Increase -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:14,> CLICK,[generic]  Increase -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:15,> CLICK,[generic]  Increase -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:16,> CLICK,[generic]  Increase -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:17,> CLICK,[generic]  Increase -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:18,> CLICK,[generic]  Increase -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:19,> CLICK,[generic]  Increase -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:20,> CLICK,[button]  Next -> CLICK,seq_88,train_1_formatted.csv
2024-03-28 00:00:21,> TYPE: Crew,[input]   -> TYPE: Crew,seq_88,train_1_formatted.csv
2024-03-28 00:00:22,> TYPE: James,[input]   -> TYPE: James,seq_88,train_1_formatted.csv
2024-03-28 00:00:23,> TYPE: Johnson,[input]   -> TYPE: Johnson,seq_88,train_1_formatted.csv
2024-03-28 00:00:24,> TYPE: james.john@gmail.com,[input]   -> TYPE: james.john@gmail.com,seq_88,train_1_formatted.csv
2024-03-28 00:00:25,> SELECT: Family Trip,[combobox]  Organization Type -> SELECT: Family Trip,seq_88,train_1_formatted.csv
2024-03-28 00:00:26,> TYPE: Johnson,[input]   -> TYPE: Johnson,seq_88,train_1_formatted.csv
2024-03-28 00:00:27,> CLICK,[button]  Continue -> CLICK,seq_88,train_1_formatted.csv
2024-03-29 00:00:01,> CLICK,[button]  Camp & Hike -> CLICK,seq_89,train_1_formatted.csv
2024-03-29 00:00:02,> CLICK,[li]  Hydration Packs -> CLICK,seq_89,train_1_formatted.csv
2024-03-29 00:00:03,> CLICK,[link]  add filter: 21 to 35(23) -> CLICK,seq_89,train_1_formatted.csv
2024-03-30 00:00:01,> CLICK,[searchbox]  Search -> CLICK,seq_90,train_1_formatted.csv
2024-03-30 00:00:02,> TYPE: Kayaks,[searchbox]  Search -> TYPE: Kayaks,seq_90,train_1_formatted.csv
2024-03-30 00:00:03,> CLICK,[option]  kayaks -> CLICK,seq_90,train_1_formatted.csv
2024-03-30 00:00:04,> CLICK,[link]  Whitewater Kayaks (4) -> CLICK,seq_90,train_1_formatted.csv
2024-03-31 00:00:01,> HOVER,[link]  Navigate to on-demand -> HOVER,seq_91,train_1_formatted.csv
2024-03-31 00:00:02,> CLICK,[link]  select to navigate to Supported Devices -> CLICK,seq_91,train_1_formatted.csv
2024-03-31 00:00:03,> CLICK,[generic]  FREE LIVE TV -> CLICK,seq_91,train_1_formatted.csv
2024-03-31 00:00:04,> CLICK,[generic]  ... -> CLICK,seq_91,train_1_formatted.csv
2024-04-01 00:00:01,> CLICK,[link]  Navigate to at-the kiosk -> CLICK,seq_92,train_1_formatted.csv
2024-04-01 00:00:02,> CLICK,[link]  Navigate to New Releases At The Kiosk See More -> CLICK,seq_92,train_1_formatted.csv
2024-04-01 00:00:03,> CLICK,[img]  Plane (2023) -> CLICK,seq_92,train_1_formatted.csv
2024-04-01 00:00:04,> CLICK,[button]  Click to add title to wishlist. -> CLICK,seq_92,train_1_formatted.csv
2024-04-01 00:00:05,> HOVER,[link]  Navigate to at-the kiosk -> HOVER,seq_92,train_1_formatted.csv
2024-04-01 00:00:06,> CLICK,[link]  select to navigate to New -> CLICK,seq_92,train_1_formatted.csv
2024-04-01 00:00:07,> CLICK,[img]  Missing (2023) -> CLICK,seq_92,train_1_formatted.csv
2024-04-01 00:00:08,> CLICK,[button]  Click to add title to wishlist. -> CLICK,seq_92,train_1_formatted.csv
2024-04-01 00:00:09,> HOVER,[link]  Navigate to at-the kiosk -> HOVER,seq_92,train_1_formatted.csv
2024-04-01 00:00:10,> CLICK,[link]  select to navigate to New -> CLICK,seq_92,train_1_formatted.csv
2024-04-01 00:00:11,> CLICK,[img]  M3GAN -> CLICK,seq_92,train_1_formatted.csv
2024-04-01 00:00:12,> CLICK,[button]  Click to add title to wishlist. -> CLICK,seq_92,train_1_formatted.csv
2024-04-02 00:00:01,> CLICK,[link]  Sports & Fitness -> CLICK,seq_93,train_1_formatted.csv
2024-04-02 00:00:02,> CLICK,[svg]   -> CLICK,seq_93,train_1_formatted.csv
2024-04-02 00:00:03,> TYPE: San Francisco,[combobox]  autocomplete -> TYPE: San Francisco,seq_93,train_1_formatted.csv
2024-04-02 00:00:04,> CLICK,"[div]  CA, USA -> CLICK",seq_93,train_1_formatted.csv
2024-04-02 00:00:05,> CLICK,[svg]   -> CLICK,seq_93,train_1_formatted.csv
2024-04-02 00:00:06,> CLICK,[div]  Calendar -> CLICK,seq_93,train_1_formatted.csv
2024-04-02 00:00:07,> CLICK,[generic]  next -> CLICK,seq_93,train_1_formatted.csv
2024-04-02 00:00:08,> CLICK,[generic]  next -> CLICK,seq_93,train_1_formatted.csv
2024-04-02 00:00:09,> CLICK,[generic]  next -> CLICK,seq_93,train_1_formatted.csv
2024-04-02 00:00:10,> CLICK,[generic]  next -> CLICK,seq_93,train_1_formatted.csv
2024-04-02 00:00:11,> CLICK,[button]  10 -> CLICK,seq_93,train_1_formatted.csv
2024-04-02 00:00:12,> CLICK,[button]  31 -> CLICK,seq_93,train_1_formatted.csv
2024-04-02 00:00:13,> CLICK,[img]  Exercise -> CLICK,seq_93,train_1_formatted.csv
2024-04-03 00:00:01,> CLICK,[link]  Music -> CLICK,seq_94,train_1_formatted.csv
2024-04-03 00:00:02,> CLICK,[button]  Follow -> CLICK,seq_94,train_1_formatted.csv
2024-04-04 00:00:01,> CLICK,[div]  Search for events -> CLICK,seq_95,train_1_formatted.csv
2024-04-04 00:00:02,> TYPE: Hackney,[combobox]  autocomplete -> TYPE: Hackney,seq_95,train_1_formatted.csv
2024-04-04 00:00:03,> CLICK,[div]  Hackney -> CLICK,seq_95,train_1_formatted.csv
2024-04-04 00:00:04,> CLICK,[combobox]  autocomplete -> CLICK,seq_95,train_1_formatted.csv
2024-04-04 00:00:05,> TYPE: Hackney,[combobox]  autocomplete -> TYPE: Hackney,seq_95,train_1_formatted.csv
2024-04-04 00:00:06,> CLICK,"[div]  London, UK -> CLICK",seq_95,train_1_formatted.csv
2024-04-04 00:00:07, Earth Day,[textbox]  Search events -> TYPE: Hackney Clothes Swap - Earth Day,seq_95,train_1_formatted.csv
2024-04-04 00:00:08,> CLICK,[div]  Hackney Clothes Swap - Earth Day -> CLICK,seq_95,train_1_formatted.csv
2024-04-04 00:00:09,> CLICK,[button]  Get tickets -> CLICK,seq_95,train_1_formatted.csv
2024-04-04 00:00:10,> CLICK,[button]  Join Waitlist -> CLICK,seq_95,train_1_formatted.csv
2024-04-04 00:00:11,> TYPE: Joe,[textbox]  First Name * (required) -> TYPE: Joe,seq_95,train_1_formatted.csv
2024-04-04 00:00:12,> TYPE: Bloggs,[textbox]  Surname * (required) -> TYPE: Bloggs,seq_95,train_1_formatted.csv
2024-04-04 00:00:13,> TYPE: joe@bloggs.com,[textbox]  Email * (required) -> TYPE: joe@bloggs.com,seq_95,train_1_formatted.csv
2024-04-05 00:00:01,> CLICK,[link]  Music -> CLICK,seq_96,train_1_formatted.csv
2024-04-05 00:00:02,> CLICK,[svg]   -> CLICK,seq_96,train_1_formatted.csv
2024-04-05 00:00:03,> CLICK,[div]  Canada -> CLICK,seq_96,train_1_formatted.csv
2024-04-05 00:00:04,> CLICK,[svg]   -> CLICK,seq_96,train_1_formatted.csv
2024-04-05 00:00:05,> CLICK,[div]  This weekend -> CLICK,seq_96,train_1_formatted.csv
2024-04-05 00:00:06,> CLICK,[p]  Rock -> CLICK,seq_96,train_1_formatted.csv
2024-04-05 00:00:07,> CLICK,[button]  Save Chinatown Nights: A Neon Dream to your collec... -> CLICK,seq_96,train_1_formatted.csv
2024-04-05 00:00:08,> CLICK,[svg]   -> CLICK,seq_96,train_1_formatted.csv
2024-04-05 00:00:09,> CLICK,[svg]   -> CLICK,seq_96,train_1_formatted.csv
2024-04-06 00:00:01,> HOVER,[link]  Car Reviews -> HOVER,seq_97,train_1_formatted.csv
2024-04-06 00:00:02,> CLICK,[link]  Best Cars -> CLICK,seq_97,train_1_formatted.csv
2024-04-06 00:00:03,> CLICK,[img]  Best SUVs image -> CLICK,seq_97,train_1_formatted.csv
2024-04-06 00:00:04,> CLICK,[div]  SUVs -> CLICK,seq_97,train_1_formatted.csv
2024-04-06 00:00:05,> CLICK,[link]  See Details -> CLICK,seq_97,train_1_formatted.csv
2024-04-06 00:00:06,> CLICK,[span]  11% -> CLICK,seq_97,train_1_formatted.csv
2024-04-06 00:00:07,> CLICK,[button]  helpful -> CLICK,seq_97,train_1_formatted.csv
2024-04-07 00:00:01,> HOVER,[link]  Cars for Sale -> HOVER,seq_98,train_1_formatted.csv
2024-04-07 00:00:02,> CLICK,[link]  Cars for Sale -> CLICK,seq_98,train_1_formatted.csv
2024-04-07 00:00:03,> TYPE: Mustang,"[textbox]  Search by Make, Model, Body Style or Keyword -> TYPE: Mustang",seq_98,train_1_formatted.csv
2024-04-07 00:00:04,> CLICK,[div]  Ford -> CLICK,seq_98,train_1_formatted.csv
2024-04-07 00:00:05, Lowest,[combobox]  Sort By: -> SELECT: Price - Lowest,seq_98,train_1_formatted.csv
2024-04-07 00:00:06,> CLICK,[heading]  Used 2000 Ford Mustang GT -> CLICK,seq_98,train_1_formatted.csv
2024-04-07 00:00:07,> CLICK,[span]   -> CLICK,seq_98,train_1_formatted.csv
2024-04-07 00:00:08,> CLICK,[button]  Save -> CLICK,seq_98,train_1_formatted.csv
2024-04-08 00:00:01,> CLICK,[button]  Location Anywhere -> CLICK,seq_99,train_1_formatted.csv
2024-04-08 00:00:02,> TYPE: belo horizonte,[textbox]  Where -> TYPE: belo horizonte,seq_99,train_1_formatted.csv
